# radius_m elevation_m xO2_liq TRUE-stagnant-O2-IC-2880h
5.00908782527333396e-01 1.54140652396666655e+00 3.24854507808041016e-10
1.56335548320666664e+01 1.54458596759000000e+00 3.28128709098341984e-10
2.75184422373333382e+00 1.54976228174333319e+00 3.26115301328872021e-10
1.41024836524333330e+00 1.55624263371666660e+00 3.25028079123283978e-10
7.46273230065999993e-01 1.55714522374666675e+00 3.24824895474618979e-10
2.57732309409000004e+00 1.56618128335666662e+00 3.25841796528757020e-10
9.95121290262333424e-01 1.58084332421666662e+00 3.24755881694997014e-10
1.70064371143333326e+00 1.58209334724333317e+00 3.25027014412816023e-10
1.13766606827000016e-01 1.60039543828999986e+00 3.24497295118248997e-10
2.36338000449666685e-01 1.60186688340666650e+00 3.24497766143683011e-10
1.72166509304666668e+01 1.60464509408666678e+00 3.27655989980480975e-10
1.99749199933333355e+00 1.60479197793999973e+00 3.25082595114098976e-10
