method,time_h,time_days,cumulative_injection_m3
Drywell MAR,575.300000000022,23.970833333334,6128.799447860
Drywell MAR,575.350000000022,23.972916666668,6129.490605388
Drywell MAR,575.400000000022,23.975000000001,6130.181602733
Drywell MAR,575.450000000022,23.977083333334,6130.872439896
Drywell MAR,575.500000000022,23.979166666668,6131.563116877
Drywell MAR,575.550000000022,23.981250000001,6132.253633677
Drywell MAR,575.600000000022,23.983333333334,6132.943990294
Drywell MAR,575.650000000022,23.985416666668,6133.634186729
Drywell MAR,575.700000000022,23.987500000001,6134.324222982
Drywell MAR,575.750000000022,23.989583333334,6135.014099053
Drywell MAR,575.800000000022,23.991666666668,6135.703814943
Drywell MAR,575.850000000022,23.993750000001,6136.393370650
Drywell MAR,575.900000000022,23.995833333334,6137.082766175
Drywell MAR,575.950000000022,23.997916666668,6137.772001518
Drywell MAR,576.000000000022,24.000000000001,6138.461076679
Drywell MAR,576.025000000000,24.001041666667,6138.805554191
Drywell MAR,576.050000000022,24.002083333334,6139.149991134
Drywell MAR,576.100000000022,24.004166666668,6139.838741734
Drywell MAR,576.150000000022,24.006250000001,6140.527327957
Drywell MAR,576.200000000022,24.008333333334,6141.215749800
Drywell MAR,576.250000000022,24.010416666668,6141.904007293
Drywell MAR,576.300000000022,24.012500000001,6142.592100543
Drywell MAR,576.350000000022,24.014583333334,6143.280029631
Drywell MAR,576.400000000022,24.016666666668,6143.967794556
Drywell MAR,576.450000000022,24.018750000001,6144.655395319
Drywell MAR,576.500000000022,24.020833333334,6145.342831919
Drywell MAR,576.550000000022,24.022916666668,6146.030104357
Drywell MAR,576.600000000022,24.025000000001,6146.717212632
Drywell MAR,576.650000000022,24.027083333334,6147.404156745
Drywell MAR,576.700000000022,24.029166666668,6148.090936696
Drywell MAR,576.750000000022,24.031250000001,6148.777552484
Drywell MAR,576.800000000022,24.033333333334,6149.464004110
Drywell MAR,576.850000000022,24.035416666668,6150.150291574
Drywell MAR,576.900000000022,24.037500000001,6150.836414875
Drywell MAR,576.950000000022,24.039583333334,6151.522374013
Drywell MAR,577.000000000022,24.041666666668,6152.208168989
Drywell MAR,577.025000000000,24.042708333333,6152.551004916
Drywell MAR,577.050000000022,24.043750000001,6152.893798656
Drywell MAR,577.100000000022,24.045833333334,6153.579256395
Drywell MAR,577.150000000022,24.047916666668,6154.264541439
Drywell MAR,577.200000000022,24.050000000001,6154.949653901
Drywell MAR,577.250000000022,24.052083333334,6155.634593782
Drywell MAR,577.300000000022,24.054166666668,6156.319361336
Drywell MAR,577.350000000022,24.056250000001,6157.003956953
Drywell MAR,577.400000000022,24.058333333334,6157.688380814
Drywell MAR,577.450000000022,24.060416666668,6158.372632967
Drywell MAR,577.500000000022,24.062500000001,6159.056713412
Drywell MAR,577.550000000022,24.064583333334,6159.740622163
Drywell MAR,577.600000000022,24.066666666668,6160.424360144
Drywell MAR,577.650000000022,24.068750000001,6161.107928454
Drywell MAR,577.700000000022,24.070833333334,6161.791327283
Drywell MAR,577.750000000022,24.072916666668,6162.474556631
Drywell MAR,577.800000000022,24.075000000001,6163.157616497
Drywell MAR,577.850000000022,24.077083333334,6163.840506883
Drywell MAR,577.900000000022,24.079166666668,6164.523227788
Drywell MAR,577.950000000022,24.081250000001,6165.205779211
Drywell MAR,578.000000000022,24.083333333334,6165.888161154
Drywell MAR,578.025000000000,24.084375000000,6166.229288569
Drywell MAR,578.050000000022,24.085416666668,6166.570372990
Drywell MAR,578.100000000022,24.087500000001,6167.252411089
Drywell MAR,578.150000000022,24.089583333334,6167.934275214
Drywell MAR,578.200000000022,24.091666666668,6168.615965622
Drywell MAR,578.250000000022,24.093750000001,6169.297482314
Drywell MAR,578.300000000022,24.095833333334,6169.978825290
Drywell MAR,578.350000000022,24.097916666668,6170.659994550
Drywell MAR,578.400000000022,24.100000000001,6171.340990093
Drywell MAR,578.450000000022,24.102083333334,6172.021811921
Drywell MAR,578.500000000022,24.104166666668,6172.702460033
Drywell MAR,578.550000000022,24.106250000001,6173.382934428
Drywell MAR,578.600000000022,24.108333333334,6174.063235108
Drywell MAR,578.650000000022,24.110416666668,6174.743362071
Drywell MAR,578.700000000022,24.112500000001,6175.423315319
Drywell MAR,578.750000000022,24.114583333334,6176.103094850
Drywell MAR,578.800000000022,24.116666666668,6176.782700665
Drywell MAR,578.850000000022,24.118750000001,6177.462132764
Drywell MAR,578.900000000022,24.120833333334,6178.141391147
Drywell MAR,578.950000000022,24.122916666668,6178.820475814
Drywell MAR,579.000000000022,24.125000000001,6179.499386765
Drywell MAR,579.025000000000,24.126041666667,6179.838777097
Drywell MAR,579.050000000022,24.127083333334,6180.178124402
Drywell MAR,579.100000000022,24.129166666668,6180.856691141
Drywell MAR,579.150000000023,24.131250000001,6181.535087383
Drywell MAR,579.200000000022,24.133333333334,6182.213313129
Drywell MAR,579.250000000022,24.135416666668,6182.891368551
Drywell MAR,579.300000000023,24.137500000001,6183.569254026
Drywell MAR,579.350000000023,24.139583333334,6184.246969756
Drywell MAR,579.400000000023,24.141666666668,6184.924515743
Drywell MAR,579.450000000022,24.143750000001,6185.601891985
Drywell MAR,579.500000000023,24.145833333334,6186.279098484
Drywell MAR,579.550000000023,24.147916666668,6186.956135238
Drywell MAR,579.600000000023,24.150000000001,6187.633002249
Drywell MAR,579.650000000023,24.152083333334,6188.309699515
Drywell MAR,579.700000000023,24.154166666668,6188.986227038
Drywell MAR,579.750000000023,24.156250000001,6189.662584816
Drywell MAR,579.800000000023,24.158333333334,6190.338772851
Drywell MAR,579.850000000023,24.160416666668,6191.014791141
Drywell MAR,579.900000000023,24.162500000001,6191.690639687
Drywell MAR,579.950000000023,24.164583333334,6192.366318490
Drywell MAR,580.000000000023,24.166666666668,6193.041827548
Drywell MAR,580.025000000000,24.167708333333,6193.379518423
Drywell MAR,580.050000000023,24.168750000001,6193.717167297
Drywell MAR,580.100000000023,24.170833333334,6194.392340345
Drywell MAR,580.150000000023,24.172916666668,6195.067347127
Drywell MAR,580.200000000023,24.175000000001,6195.742187642
Drywell MAR,580.250000000023,24.177083333334,6196.416861891
Drywell MAR,580.300000000023,24.179166666668,6197.091369874
Drywell MAR,580.350000000023,24.181250000001,6197.765711591
Drywell MAR,580.400000000023,24.183333333334,6198.439887041
Drywell MAR,580.450000000023,24.185416666668,6199.113896225
Drywell MAR,580.500000000023,24.187500000001,6199.787739142
Drywell MAR,580.550000000023,24.189583333334,6200.461415793
Drywell MAR,580.600000000023,24.191666666668,6201.134926178
Drywell MAR,580.650000000023,24.193750000001,6201.808270297
Drywell MAR,580.700000000023,24.195833333334,6202.481448149
Drywell MAR,580.750000000023,24.197916666668,6203.154459735
Drywell MAR,580.800000000023,24.200000000001,6203.827305055
Drywell MAR,580.850000000023,24.202083333334,6204.499984184
Drywell MAR,580.900000000023,24.204166666668,6205.172497465
Drywell MAR,580.950000000023,24.206250000001,6205.844845163
Drywell MAR,581.000000000023,24.208333333334,6206.517027278
Drywell MAR,581.025000000000,24.209375000000,6206.853056242
Drywell MAR,581.050000000023,24.210416666668,6207.189044138
Drywell MAR,581.100000000023,24.212500000001,6207.860897709
Drywell MAR,581.150000000023,24.214583333334,6208.532588318
Drywell MAR,581.200000000023,24.216666666668,6209.204115966
Drywell MAR,581.250000000023,24.218750000001,6209.875480652
Drywell MAR,581.300000000023,24.220833333334,6210.546682376
Drywell MAR,581.350000000023,24.222916666668,6211.217721138
Drywell MAR,581.400000000023,24.225000000001,6211.888596938
Drywell MAR,581.450000000023,24.227083333334,6212.559309777
Drywell MAR,581.500000000023,24.229166666668,6213.229859654
Drywell MAR,581.550000000023,24.231250000001,6213.900246570
Drywell MAR,581.600000000023,24.233333333334,6214.570470523
Drywell MAR,581.650000000023,24.235416666668,6215.240531515
Drywell MAR,581.700000000023,24.237500000001,6215.910429545
Drywell MAR,581.750000000023,24.239583333334,6216.580164613
Drywell MAR,581.800000000023,24.241666666668,6217.249736936
Drywell MAR,581.850000000023,24.243750000001,6217.919146800
Drywell MAR,581.900000000023,24.245833333334,6218.588394279
Drywell MAR,581.950000000023,24.247916666668,6219.257479372
Drywell MAR,582.000000000023,24.250000000001,6219.926402080
Drywell MAR,582.025000000000,24.251041666667,6220.260802539
Drywell MAR,582.050000000023,24.252083333334,6220.595163095
Drywell MAR,582.100000000023,24.254166666668,6221.263766577
Drywell MAR,582.150000000023,24.256250000001,6221.932213217
Drywell MAR,582.200000000023,24.258333333334,6222.600503017
Drywell MAR,582.250000000023,24.260416666668,6223.268635976
Drywell MAR,582.300000000023,24.262500000001,6223.936612094
Drywell MAR,582.350000000023,24.264583333334,6224.604431371
Drywell MAR,582.400000000023,24.266666666668,6225.272093808
Drywell MAR,582.450000000023,24.268750000001,6225.939599403
Drywell MAR,582.500000000023,24.270833333334,6226.606948158
Drywell MAR,582.550000000023,24.272916666668,6227.274140072
Drywell MAR,582.600000000023,24.275000000001,6227.941175146
Drywell MAR,582.650000000023,24.277083333334,6228.608053378
Drywell MAR,582.700000000023,24.279166666668,6229.274774770
Drywell MAR,582.750000000023,24.281250000001,6229.941339321
Drywell MAR,582.800000000023,24.283333333334,6230.607747031
Drywell MAR,582.850000000023,24.285416666668,6231.273997900
Drywell MAR,582.900000000023,24.287500000001,6231.940092106
Drywell MAR,582.950000000024,24.289583333334,6232.606029967
Drywell MAR,583.000000000023,24.291666666668,6233.271811627
Drywell MAR,583.025000000000,24.292708333333,6233.604643945
Drywell MAR,583.050000000023,24.293750000001,6233.937438616
Drywell MAR,583.100000000024,24.295833333334,6234.602918851
Drywell MAR,583.150000000024,24.297916666668,6235.268253610
Drywell MAR,583.200000000024,24.300000000001,6235.933443156
Drywell MAR,583.250000000023,24.302083333334,6236.598487794
Drywell MAR,583.300000000024,24.304166666668,6237.263387570
Drywell MAR,583.350000000024,24.306250000001,6237.928142764
Drywell MAR,583.400000000024,24.308333333334,6238.592753655
Drywell MAR,583.450000000024,24.310416666668,6239.257220245
Drywell MAR,583.500000000024,24.312500000001,6239.921542533
Drywell MAR,583.550000000024,24.314583333334,6240.585720519
Drywell MAR,583.600000000024,24.316666666668,6241.249754203
Drywell MAR,583.650000000024,24.318750000001,6241.913643585
Drywell MAR,583.700000000024,24.320833333334,6242.577388665
Drywell MAR,583.750000000024,24.322916666668,6243.240989443
Drywell MAR,583.800000000024,24.325000000001,6243.904445919
Drywell MAR,583.850000000024,24.327083333334,6244.567758093
Drywell MAR,583.900000000024,24.329166666668,6245.230925965
Drywell MAR,583.950000000024,24.331250000001,6245.893949535
Drywell MAR,584.000000000024,24.333333333334,6246.556828803
Drywell MAR,584.025000000000,24.334375000000,6246.888214324
Drywell MAR,584.050000000024,24.335416666668,6247.219564341
Drywell MAR,584.100000000024,24.337500000001,6247.882159579
Drywell MAR,584.150000000024,24.339583333334,6248.544615089
Drywell MAR,584.200000000024,24.341666666668,6249.206930872
Drywell MAR,584.250000000024,24.343750000001,6249.869106926
Drywell MAR,584.300000000024,24.345833333334,6250.531143252
Drywell MAR,584.350000000024,24.347916666668,6251.193039851
Drywell MAR,584.400000000024,24.350000000001,6251.854796721
Drywell MAR,584.450000000024,24.352083333334,6252.516414083
Drywell MAR,584.500000000024,24.354166666668,6253.177892211
Drywell MAR,584.550000000024,24.356250000001,6253.839231440
Drywell MAR,584.600000000024,24.358333333334,6254.500432050
Drywell MAR,584.650000000024,24.360416666668,6255.161494042
Drywell MAR,584.700000000024,24.362500000001,6255.822417416
Drywell MAR,584.750000000024,24.364583333334,6256.483202171
Drywell MAR,584.800000000024,24.366666666668,6257.143848352
Drywell MAR,584.850000000024,24.368750000001,6257.804356240
Drywell MAR,584.900000000024,24.370833333334,6258.464726075
Drywell MAR,584.950000000024,24.372916666668,6259.124957857
Drywell MAR,585.000000000024,24.375000000001,6259.785051585
Drywell MAR,585.025000000000,24.376041666667,6260.115046679
Drywell MAR,585.050000000024,24.377083333334,6260.445007404
Drywell MAR,585.100000000024,24.379166666668,6261.104826175
Drywell MAR,585.150000000024,24.381250000001,6261.764508042
Drywell MAR,585.200000000024,24.383333333334,6262.424053006
Drywell MAR,585.250000000024,24.385416666668,6263.083461067
Drywell MAR,585.300000000024,24.387500000001,6263.742732223
Drywell MAR,585.350000000024,24.389583333334,6264.401866476
Drywell MAR,585.400000000024,24.391666666668,6265.060863826
Drywell MAR,585.450000000024,24.393750000001,6265.719724272
Drywell MAR,585.500000000024,24.395833333334,6266.378447814
Drywell MAR,585.550000000024,24.397916666668,6267.037034452
Drywell MAR,585.600000000024,24.400000000001,6267.695484187
Drywell MAR,585.650000000024,24.402083333334,6268.353797018
Drywell MAR,585.700000000024,24.404166666668,6269.011972946
Drywell MAR,585.750000000024,24.406250000001,6269.670011970
Drywell MAR,585.800000000024,24.408333333334,6270.327914090
Drywell MAR,585.850000000024,24.410416666668,6270.985679307
Drywell MAR,585.900000000024,24.412500000001,6271.643307620
Drywell MAR,585.950000000024,24.414583333334,6272.300799030
Drywell MAR,586.000000000024,24.416666666668,6272.958153535
Drywell MAR,586.025000000000,24.417708333333,6273.286779449
Drywell MAR,586.050000000024,24.418750000001,6273.615370155
Drywell MAR,586.100000000024,24.420833333334,6274.272442988
Drywell MAR,586.150000000024,24.422916666668,6274.929371054
Drywell MAR,586.200000000024,24.425000000001,6275.586154564
Drywell MAR,586.250000000024,24.427083333334,6276.242793817
Drywell MAR,586.300000000024,24.429166666668,6276.899288896
Drywell MAR,586.350000000024,24.431250000001,6277.555639800
Drywell MAR,586.400000000024,24.433333333334,6278.211846531
Drywell MAR,586.450000000024,24.435416666668,6278.867909089
Drywell MAR,586.500000000024,24.437500000001,6279.523827472
Drywell MAR,586.550000000024,24.439583333334,6280.179601681
Drywell MAR,586.600000000024,24.441666666668,6280.835231717
Drywell MAR,586.650000000024,24.443750000001,6281.490717579
Drywell MAR,586.700000000024,24.445833333334,6282.146059267
Drywell MAR,586.750000000024,24.447916666668,6282.801256781
Drywell MAR,586.800000000024,24.450000000001,6283.456310121
Drywell MAR,586.850000000024,24.452083333334,6284.111219288
Drywell MAR,586.900000000024,24.454166666668,6284.765984280
Drywell MAR,586.950000000024,24.456250000001,6285.420605099
Drywell MAR,587.000000000024,24.458333333334,6286.075081744
Drywell MAR,587.025000000000,24.459375000000,6286.402266001
Drywell MAR,587.050000000024,24.460416666668,6286.729412456
Drywell MAR,587.100000000024,24.462500000001,6287.383586679
Drywell MAR,587.150000000024,24.464583333334,6288.037602655
Drywell MAR,587.200000000024,24.466666666668,6288.691460383
Drywell MAR,587.250000000024,24.468750000001,6289.345159863
Drywell MAR,587.300000000024,24.470833333334,6289.998701095
Drywell MAR,587.350000000024,24.472916666668,6290.652084080
Drywell MAR,587.400000000024,24.475000000001,6291.305308817
Drywell MAR,587.450000000024,24.477083333334,6291.958375306
Drywell MAR,587.500000000024,24.479166666668,6292.611283548
Drywell MAR,587.550000000024,24.481250000001,6293.264033542
Drywell MAR,587.600000000024,24.483333333334,6293.916625288
Drywell MAR,587.650000000024,24.485416666668,6294.569058786
Drywell MAR,587.700000000024,24.487500000001,6295.221334037
Drywell MAR,587.750000000024,24.489583333334,6295.873451040
Drywell MAR,587.800000000024,24.491666666668,6296.525409795
Drywell MAR,587.850000000024,24.493750000001,6297.177210303
Drywell MAR,587.900000000024,24.495833333334,6297.828852562
Drywell MAR,587.950000000025,24.497916666668,6298.480336574
Drywell MAR,588.000000000024,24.500000000001,6299.131662339
Drywell MAR,588.025000000000,24.501041666667,6299.457265877
Drywell MAR,588.050000000024,24.502083333334,6299.782829401
Drywell MAR,588.100000000025,24.504166666668,6300.433835234
Drywell MAR,588.150000000025,24.506250000001,6301.084679579
Drywell MAR,588.200000000025,24.508333333334,6301.735362435
Drywell MAR,588.250000000024,24.510416666668,6302.385883803
Drywell MAR,588.300000000025,24.512500000001,6303.036243682
Drywell MAR,588.350000000025,24.514583333334,6303.686442322
Drywell MAR,588.400000000025,24.516666666668,6304.336480071
Drywell MAR,588.450000000025,24.518750000001,6304.986357029
Drywell MAR,588.500000000025,24.520833333334,6305.636073196
Drywell MAR,588.550000000025,24.522916666668,6306.285628573
Drywell MAR,588.600000000025,24.525000000001,6306.935023159
Drywell MAR,588.650000000025,24.527083333334,6307.584256954
Drywell MAR,588.700000000025,24.529166666668,6308.233329958
Drywell MAR,588.750000000025,24.531250000001,6308.882242172
Drywell MAR,588.800000000025,24.533333333334,6309.530993594
Drywell MAR,588.850000000025,24.535416666668,6310.179584226
Drywell MAR,588.900000000025,24.537500000001,6310.828014067
Drywell MAR,588.950000000025,24.539583333334,6311.476283443
Drywell MAR,589.000000000025,24.541666666668,6312.124392691
Drywell MAR,589.025000000000,24.542708333333,6312.448387271
Drywell MAR,589.050000000025,24.543750000001,6312.772342787
Drywell MAR,589.100000000025,24.545833333334,6313.420139519
Drywell MAR,589.150000000025,24.547916666668,6314.067783851
Drywell MAR,589.200000000025,24.550000000001,6314.715275782
Drywell MAR,589.250000000025,24.552083333334,6315.362615313
Drywell MAR,589.300000000025,24.554166666668,6316.009802443
Drywell MAR,589.350000000025,24.556250000001,6316.656837173
Drywell MAR,589.400000000025,24.558333333334,6317.303719503
Drywell MAR,589.450000000025,24.560416666668,6317.950449433
Drywell MAR,589.500000000025,24.562500000001,6318.597026962
Drywell MAR,589.550000000025,24.564583333334,6319.243452091
Drywell MAR,589.600000000025,24.566666666668,6319.889724819
Drywell MAR,589.650000000025,24.568750000001,6320.535845147
Drywell MAR,589.700000000025,24.570833333334,6321.181813075
Drywell MAR,589.750000000025,24.572916666668,6321.827628602
Drywell MAR,589.800000000025,24.575000000001,6322.473291730
Drywell MAR,589.850000000025,24.577083333334,6323.118802456
Drywell MAR,589.900000000025,24.579166666668,6323.764160783
Drywell MAR,589.950000000025,24.581250000001,6324.409366973
Drywell MAR,590.000000000025,24.583333333334,6325.054421335
Drywell MAR,590.025000000000,24.584375000000,6325.376891597
Drywell MAR,590.050000000025,24.585416666668,6325.699324816
Drywell MAR,590.100000000025,24.587500000001,6326.344082824
Drywell MAR,590.150000000025,24.589583333334,6326.988696263
Drywell MAR,590.200000000025,24.591666666668,6327.633165130
Drywell MAR,590.250000000025,24.593750000001,6328.277489428
Drywell MAR,590.300000000025,24.595833333334,6328.921669154
Drywell MAR,590.350000000025,24.597916666668,6329.565704311
Drywell MAR,590.400000000025,24.600000000001,6330.209594897
Drywell MAR,590.450000000025,24.602083333334,6330.853340912
Drywell MAR,590.500000000025,24.604166666668,6331.496942357
Drywell MAR,590.550000000025,24.606250000001,6332.140399489
Drywell MAR,590.600000000025,24.608333333334,6332.783712593
Drywell MAR,590.650000000025,24.610416666668,6333.426881696
Drywell MAR,590.700000000025,24.612500000001,6334.069906797
Drywell MAR,590.750000000025,24.614583333334,6334.712787897
Drywell MAR,590.800000000025,24.616666666668,6335.355524996
Drywell MAR,590.850000000025,24.618750000001,6335.998118093
Drywell MAR,590.900000000025,24.620833333334,6336.640567189
Drywell MAR,590.950000000025,24.622916666668,6337.282872283
Drywell MAR,591.000000000025,24.625000000001,6337.925033376
Drywell MAR,591.025000000000,24.626041666667,6338.246059922
Drywell MAR,591.050000000025,24.627083333334,6338.567051154
Drywell MAR,591.100000000025,24.629166666668,6339.208929733
Drywell MAR,591.150000000025,24.631250000001,6339.850669799
Drywell MAR,591.200000000025,24.633333333334,6340.492271562
Drywell MAR,591.250000000025,24.635416666668,6341.133735288
Drywell MAR,591.300000000025,24.637500000001,6341.775061032
Drywell MAR,591.350000000025,24.639583333334,6342.416248796
Drywell MAR,591.400000000025,24.641666666668,6343.057298578
Drywell MAR,591.450000000025,24.643750000001,6343.698210379
Drywell MAR,591.500000000025,24.645833333334,6344.338984316
Drywell MAR,591.550000000025,24.647916666668,6344.979620659
Drywell MAR,591.600000000025,24.650000000001,6345.620119559
Drywell MAR,591.650000000025,24.652083333334,6346.260481018
Drywell MAR,591.700000000025,24.654166666668,6346.900705035
Drywell MAR,591.750000000026,24.656250000001,6347.540791610
Drywell MAR,591.800000000025,24.658333333334,6348.180740744
Drywell MAR,591.850000000025,24.660416666668,6348.820552435
Drywell MAR,591.900000000026,24.662500000001,6349.460226685
Drywell MAR,591.950000000026,24.664583333334,6350.099763493
Drywell MAR,592.000000000026,24.666666666668,6350.739162859
Drywell MAR,592.025000000000,24.667708333333,6351.058811001
Drywell MAR,592.050000000025,24.668750000001,6351.378425292
Drywell MAR,592.100000000026,24.670833333334,6352.017553843
Drywell MAR,592.150000000026,24.672916666668,6352.656549021
Drywell MAR,592.200000000026,24.675000000001,6353.295410825
Drywell MAR,592.250000000026,24.677083333334,6353.934139256
Drywell MAR,592.300000000026,24.679166666668,6354.572734313
Drywell MAR,592.350000000026,24.681250000001,6355.211195997
Drywell MAR,592.400000000026,24.683333333334,6355.849524308
Drywell MAR,592.450000000026,24.685416666668,6356.487719245
Drywell MAR,592.500000000026,24.687500000001,6357.125780809
Drywell MAR,592.550000000026,24.689583333334,6357.763708999
Drywell MAR,592.600000000026,24.691666666668,6358.401503816
Drywell MAR,592.650000000026,24.693750000001,6359.039165260
Drywell MAR,592.700000000026,24.695833333334,6359.676693330
Drywell MAR,592.750000000026,24.697916666668,6360.314088027
Drywell MAR,592.800000000026,24.700000000001,6360.951349350
Drywell MAR,592.850000000026,24.702083333334,6361.588477300
Drywell MAR,592.900000000026,24.704166666668,6362.225471877
Drywell MAR,592.950000000026,24.706250000001,6362.862333080
Drywell MAR,593.000000000026,24.708333333334,6363.499060910
Drywell MAR,593.025000000000,24.709375000000,6363.817374809
Drywell MAR,593.050000000026,24.710416666668,6364.135655986
Drywell MAR,593.100000000026,24.712500000001,6364.772122030
Drywell MAR,593.150000000026,24.714583333334,6365.408459660
Drywell MAR,593.200000000026,24.716666666668,6366.044668878
Drywell MAR,593.250000000026,24.718750000001,6366.680749683
Drywell MAR,593.300000000026,24.720833333334,6367.316702075
Drywell MAR,593.350000000026,24.722916666668,6367.952526054
Drywell MAR,593.400000000026,24.725000000001,6368.588221620
Drywell MAR,593.450000000026,24.727083333334,6369.223788774
Drywell MAR,593.500000000026,24.729166666668,6369.859227514
Drywell MAR,593.550000000026,24.731250000001,6370.494537842
Drywell MAR,593.600000000026,24.733333333334,6371.129719757
Drywell MAR,593.650000000026,24.735416666668,6371.764773259
Drywell MAR,593.700000000026,24.737500000001,6372.399698348
Drywell MAR,593.750000000026,24.739583333334,6373.034495024
Drywell MAR,593.800000000026,24.741666666668,6373.669163310
Drywell MAR,593.850000000026,24.743750000001,6374.303703456
Drywell MAR,593.900000000026,24.745833333334,6374.938115693
Drywell MAR,593.950000000026,24.747916666668,6375.572400021
Drywell MAR,594.000000000026,24.750000000001,6376.206556441
Drywell MAR,594.025000000000,24.751041666667,6376.523586684
Drywell MAR,594.050000000026,24.752083333334,6376.840585223
Drywell MAR,594.100000000026,24.754166666668,6377.474488000
Drywell MAR,594.150000000026,24.756250000001,6378.108265045
Drywell MAR,594.200000000026,24.758333333334,6378.741916356
Drywell MAR,594.250000000026,24.760416666668,6379.375441936
Drywell MAR,594.300000000026,24.762500000001,6380.008841782
Drywell MAR,594.350000000026,24.764583333334,6380.642115896
Drywell MAR,594.400000000026,24.766666666668,6381.275264277
Drywell MAR,594.450000000026,24.768750000001,6381.908286925
Drywell MAR,594.500000000026,24.770833333334,6382.541183841
Drywell MAR,594.550000000026,24.772916666668,6383.173955024
Drywell MAR,594.600000000026,24.775000000001,6383.806600474
Drywell MAR,594.650000000026,24.777083333334,6384.439120191
Drywell MAR,594.700000000026,24.779166666668,6385.071514176
Drywell MAR,594.750000000026,24.781250000001,6385.703782428
Drywell MAR,594.800000000026,24.783333333334,6386.335924947
Drywell MAR,594.850000000026,24.785416666668,6386.967941734
Drywell MAR,594.900000000026,24.787500000001,6387.599832788
Drywell MAR,594.950000000026,24.789583333334,6388.231598109
Drywell MAR,595.000000000026,24.791666666668,6388.863237698
Drywell MAR,595.025000000000,24.792708333333,6389.179010342
Drywell MAR,595.050000000026,24.793750000001,6389.494751577
Drywell MAR,595.100000000026,24.795833333334,6390.126139886
Drywell MAR,595.150000000026,24.797916666668,6390.757402648
Drywell MAR,595.200000000026,24.800000000001,6391.388539863
Drywell MAR,595.250000000026,24.802083333334,6392.019551532
Drywell MAR,595.300000000026,24.804166666668,6392.650437654
Drywell MAR,595.350000000026,24.806250000001,6393.281198229
Drywell MAR,595.400000000026,24.808333333334,6393.911833257
Drywell MAR,595.450000000026,24.810416666668,6394.542342738
Drywell MAR,595.500000000026,24.812500000001,6395.172726673
Drywell MAR,595.550000000026,24.814583333334,6395.802985061
Drywell MAR,595.600000000026,24.816666666668,6396.433117902
Drywell MAR,595.650000000026,24.818750000001,6397.063125196
Drywell MAR,595.700000000026,24.820833333334,6397.693006944
Drywell MAR,595.750000000026,24.822916666668,6398.322763145
Drywell MAR,595.800000000026,24.825000000001,6398.952393997
Drywell MAR,595.850000000026,24.827083333334,6399.581899757
Drywell MAR,595.900000000026,24.829166666668,6400.211280487
Drywell MAR,595.950000000026,24.831250000001,6400.840536184
Drywell MAR,596.000000000026,24.833333333334,6401.469666851
Drywell MAR,596.025000000000,24.834375000000,6401.784185307
Drywell MAR,596.050000000026,24.835416666668,6402.098672534
Drywell MAR,596.100000000026,24.837500000001,6402.727553318
Drywell MAR,596.150000000026,24.839583333334,6403.356309211
Drywell MAR,596.200000000026,24.841666666668,6403.984940211
Drywell MAR,596.250000000026,24.843750000001,6404.613446320
Drywell MAR,596.300000000026,24.845833333334,6405.241827538
Drywell MAR,596.350000000026,24.847916666668,6405.870083863
Drywell MAR,596.400000000026,24.850000000001,6406.498215297
Drywell MAR,596.450000000026,24.852083333334,6407.126221839
Drywell MAR,596.500000000026,24.854166666668,6407.754103672
Drywell MAR,596.550000000026,24.856250000001,6408.381861041
Drywell MAR,596.600000000026,24.858333333334,6409.009494012
Drywell MAR,596.650000000026,24.860416666668,6409.637002583
Drywell MAR,596.700000000026,24.862500000001,6410.264386755
Drywell MAR,596.750000000027,24.864583333334,6410.891646528
Drywell MAR,596.800000000026,24.866666666668,6411.518781902
Drywell MAR,596.850000000026,24.868750000001,6412.145792877
Drywell MAR,596.900000000027,24.870833333334,6412.772679453
Drywell MAR,596.950000000027,24.872916666668,6413.399441630
Drywell MAR,597.000000000027,24.875000000001,6414.026079408
Drywell MAR,597.025000000000,24.876041666667,6414.339351647
Drywell MAR,597.050000000026,24.877083333334,6414.652593747
Drywell MAR,597.100000000027,24.879166666668,6415.278990410
Drywell MAR,597.150000000027,24.881250000001,6415.905270357
Drywell MAR,597.200000000027,24.883333333334,6416.531433588
Drywell MAR,597.250000000027,24.885416666668,6417.157480104
Drywell MAR,597.300000000027,24.887500000001,6417.783409904
Drywell MAR,597.350000000027,24.889583333334,6418.409222988
Drywell MAR,597.400000000027,24.891666666668,6419.034919356
Drywell MAR,597.450000000027,24.893750000001,6419.660499008
Drywell MAR,597.500000000027,24.895833333334,6420.285961945
Drywell MAR,597.550000000027,24.897916666668,6420.911308166
Drywell MAR,597.600000000027,24.900000000001,6421.536537671
Drywell MAR,597.650000000027,24.902083333334,6422.161650460
Drywell MAR,597.700000000027,24.904166666668,6422.786646534
Drywell MAR,597.750000000027,24.906250000001,6423.411525892
Drywell MAR,597.800000000027,24.908333333334,6424.036288534
Drywell MAR,597.850000000027,24.910416666668,6424.660934460
Drywell MAR,597.900000000027,24.912500000001,6425.285463671
Drywell MAR,597.950000000027,24.914583333334,6425.909876194
Drywell MAR,598.000000000027,24.916666666668,6426.534172243
Drywell MAR,598.025000000000,24.917708333333,6426.846276657
Drywell MAR,598.050000000027,24.918750000001,6427.158352377
Drywell MAR,598.100000000027,24.920833333334,6427.782418864
Drywell MAR,598.150000000027,24.922916666668,6428.406372083
Drywell MAR,598.200000000027,24.925000000001,6429.030212033
