elevation_m,O2_0h_g_cm3,O2_241.22028h_g_cm3,O2_481.21944h_g_cm3,O2_721.21944h_g_cm3,O2_961.21944h_g_cm3,O2_1201.2194h_g_cm3,O2_1441.2194h_g_cm3,O2_1681.2194h_g_cm3,O2_1921.2194h_g_cm3,O2_2161.2194h_g_cm3,O2_2401.2194h_g_cm3,O2_2641.2194h_g_cm3,O2_2881.2222h_g_cm3,O2_3121.2222h_g_cm3,O2_3361.2222h_g_cm3,O2_3601.2222h_g_cm3,O2_3841.2222h_g_cm3,O2_4081.2222h_g_cm3,O2_4321.2222h_g_cm3,O2_4561.2222h_g_cm3,O2_4801.2222h_g_cm3,O2_5041.2222h_g_cm3,O2_5281.2222h_g_cm3,O2_5521.2222h_g_cm3,O2_5760h_g_cm3
1.980000000000000071e+01,6.978846158745000986e-06,3.205963079725349777e-06,2.070651498198292488e-06,1.587226179680467322e-06,1.412876630628216796e-06,1.502673694006554025e-06,1.566744192137135665e-06,1.614003027579329874e-06,1.649083735436054457e-06,1.676071459090648035e-06,1.698308632449150952e-06,1.717806483292483867e-06,1.735710533565911550e-06,1.752669708088301050e-06,1.769016749320098628e-06,1.784910285528696143e-06,1.800422747404817569e-06,1.815580483214976606e-06,1.830396364786448728e-06,1.844854926591344493e-06,1.858941265578566891e-06,1.872634618901571788e-06,1.885936256803048680e-06,1.898828596686160327e-06,1.911223163681934231e-06
1.985000000000000142e+01,6.978846158745000139e-06,3.216001016677321510e-06,2.089338100492518090e-06,1.608899208341237016e-06,1.435060425562295351e-06,1.525520692963965991e-06,1.589776066887001476e-06,1.636951401442502244e-06,1.671810029421766383e-06,1.698521244748232382e-06,1.720477820154510130e-06,1.739714166677329026e-06,1.757383268924741206e-06,1.774135569715630235e-06,1.790301385663879309e-06,1.806033921527520541e-06,1.821402804341857678e-06,1.836435376547925186e-06,1.851138298240635454e-06,1.865494515739500927e-06,1.879487934936948486e-06,1.893099226897766703e-06,1.906322761429569738e-06,1.919140545132694047e-06,1.931469915608536295e-06
1.990000000000000213e+01,6.978846158745000139e-06,3.227163888565208644e-06,2.108738307854338151e-06,1.631055941438823512e-06,1.457533575417761256e-06,1.548521237100315739e-06,1.612906425399632007e-06,1.659960679178527835e-06,1.694570206391019173e-06,1.720983124198067748e-06,1.742643521789830119e-06,1.761604750786822745e-06,1.779026961761237513e-06,1.795561413577540848e-06,1.811536116462945513e-06,1.827097389405149835e-06,1.842312824147089876e-06,1.857210497845685154e-06,1.871792409115294218e-06,1.886037310586650628e-06,1.899932331051479994e-06,1.913454843287734726e-06,1.926593108857919326e-06,1.939329038407822535e-06,1.951586196204342449e-06
1.995000000000000284e+01,6.978846158745000139e-06,3.238326760453096201e-06,2.128138515216157789e-06,1.653212674536410008e-06,1.480006725273227372e-06,1.571521781236665487e-06,1.636036783912262750e-06,1.682969956914553425e-06,1.717330383360271540e-06,1.743445003647902691e-06,1.764809223425149684e-06,1.783495334896316465e-06,1.800670654597733820e-06,1.816987257439451250e-06,1.832770847262011717e-06,1.848160857282778706e-06,1.863222843952321651e-06,1.877985619143445122e-06,1.892446519989952983e-06,1.906580105433799692e-06,1.920376727166011503e-06,1.933810459677702538e-06,1.946863456286268702e-06,1.959517531682950599e-06,1.971702476800148180e-06
2.000000000000000000e+01,6.978846158745000139e-06,3.249400024512401412e-06,2.147516502066823824e-06,1.675378140755998280e-06,1.502508686359407485e-06,1.594566453796289653e-06,1.659216956627756260e-06,1.706032413537691012e-06,1.740145486437672206e-06,1.765963559815818683e-06,1.787032172012280521e-06,1.805443993182395977e-06,1.822372624386658386e-06,1.838471752576479904e-06,1.854064660420251886e-06,1.869283973409448348e-06,1.884193080549444427e-06,1.898822168728002459e-06,1.913162007665225042e-06,1.927184215103346456e-06,1.940883024873912013e-06,1.954228583831334771e-06,1.967196895040072969e-06,1.979769086242142121e-06,1.991882419668731883e-06
2.005000000000000071e+01,6.978846158745000139e-06,3.260437200161239073e-06,2.166885539889933591e-06,1.697547124129127738e-06,1.525022250801419630e-06,1.617628898515756230e-06,1.682417191378328935e-06,1.729116287279589051e-06,1.762982710304828164e-06,1.788504941809320431e-06,1.809278176079362130e-06,1.827416040102657028e-06,1.844098064475149082e-06,1.859979868766765148e-06,1.875382268245356563e-06,1.890431112107911499e-06,1.905187568691744909e-06,1.919683457771864320e-06,1.933902214064397384e-06,1.947813018535857406e-06,1.961414252659303769e-06,1.974671882189816891e-06,1.987555743020796678e-06,2.000046037929466554e-06,2.012088001705990700e-06
2.010000000000000142e+01,6.978846158745000139e-06,3.272539202168467777e-06,2.186932734014175653e-06,1.720174222938694346e-06,1.547841052988616489e-06,1.640874752858404293e-06,1.705754915195112636e-06,1.752305524313555995e-06,1.785902669606305513e-06,1.811110605608683746e-06,1.831575321474977657e-06,1.849424764095219496e-06,1.865850676463441807e-06,1.881504446951341601e-06,1.896706109498809459e-06,1.911576339034488934e-06,1.926172898030208185e-06,1.940525074505047628e-06,1.954616370290435080e-06,1.968411437398993976e-06,1.981906345584464665e-06,1.995068956942596272e-06,2.007861482901976703e-06,2.020266748130955138e-06,2.032230698779969932e-06
2.015000000000000213e+01,6.978846158745000139e-06,3.286820181694364432e-06,2.208478375535737455e-06,1.743879650843414234e-06,1.571437595854447879e-06,1.664663224913093391e-06,1.729546171045474664e-06,1.775892483016774386e-06,1.809171838241197598e-06,1.834034278119378467e-06,1.854158841334295164e-06,1.871696350830943456e-06,1.887839188715646293e-06,1.903244732940154374e-06,1.918223099109842543e-06,1.932899006345800934e-06,1.947322273779871476e-06,1.961515650776760554e-06,1.975463422453066549e-06,1.989131125465203494e-06,2.002505374331171357e-06,2.015552963501557822e-06,2.028245176258289877e-06,2.040559560721000633e-06,2.052428897645617127e-06
2.020000000000000284e+01,6.978846158745000139e-06,3.300769722578967222e-06,2.229822301011707399e-06,1.767441762716184875e-06,1.594921017739486736e-06,1.688366476481823203e-06,1.753267772421545633e-06,1.799419238714087094e-06,1.832387350712444581e-06,1.856911697840021987e-06,1.876701010433659932e-06,1.893929854722205138e-06,1.909796037076104467e-06,1.924954504603803117e-06,1.939710973332220012e-06,1.954197877200868454e-06,1.968452141958030062e-06,1.982486290097514775e-06,1.996293182448928619e-06,2.009837727399812643e-06,2.023091969927545270e-06,2.036026420555168037e-06,2.048622015730449967e-06,2.060844465262863196e-06,2.072624194212328032e-06
2.025000000000000000e+01,6.978846158744999292e-06,3.314719263463568743e-06,2.251166226487676071e-06,1.791003874588953609e-06,1.618404439624524111e-06,1.712069728050551320e-06,1.776989373797615120e-06,1.822945994411398107e-06,1.855602863183690505e-06,1.879789117560664236e-06,1.899243179533023007e-06,1.916163358613465973e-06,1.931752885436561158e-06,1.946664276267450589e-06,1.961198847554595363e-06,1.975496748055935128e-06,1.989582010136187801e-06,2.003456929418266880e-06,2.017122942444789419e-06,2.030544329334420946e-06,2.043678565523918759e-06,2.056499877608777405e-06,2.068998855202608786e-06,2.081129369804724911e-06,2.092819490779038090e-06
2.030000000000000071e+01,6.978846158745000139e-06,3.330965654350383317e-06,2.274278248467974114e-06,1.816011396861401063e-06,1.643095984181984214e-06,1.736799396406088315e-06,1.801658664271326701e-06,1.847358843819250033e-06,1.879655926952032187e-06,1.903460921746501232e-06,1.922546446085050517e-06,1.939129855308471801e-06,1.954415760934804909e-06,1.969058712112458517e-06,1.983354128681357936e-06,1.997439228656831834e-06,2.011333952001357834e-06,2.025038362646492941e-06,2.038543585431889047e-06,2.051822370755717323e-06,2.064826649143350706e-06,2.077529499533941596e-06,2.089913625321365014e-06,2.101939839336755245e-06,2.113530845035512010e-06
2.035000000000000142e+01,6.978846158745000139e-06,3.347842155030374683e-06,2.297875323856890725e-06,1.841415447965561320e-06,1.668118960886305547e-06,1.761810648351596487e-06,1.826587940456223266e-06,1.872014781075304377e-06,1.903938761612716946e-06,1.927350654587053866e-06,1.946058509449243446e-06,1.962297438684594963e-06,1.977272325447716615e-06,1.991640976333414726e-06,2.005692503883084929e-06,2.019558274903479381e-06,2.033256551385254850e-06,2.046787358938192881e-06,2.060126329191368549e-06,2.073257178886386526e-06,2.086128769422443165e-06,2.098711697784007653e-06,2.110975969451547080e-06,2.122894490529293268e-06,2.134383772752965971e-06
2.040000000000000213e+01,6.978846158745000139e-06,3.364677294211741039e-06,2.321481826814702612e-06,1.866853414345827949e-06,1.693188188450182422e-06,1.786877844653611158e-06,1.851576955612578813e-06,1.896731430093197199e-06,1.928284308916638796e-06,1.951303081156828483e-06,1.969633725611173237e-06,1.985528163028964794e-06,2.000191500761195059e-06,2.014285920478167135e-06,2.028093408610385837e-06,2.041739889839847605e-06,2.055241684777709911e-06,2.068599361254903652e-06,2.081773110687075637e-06,2.094755479547528248e-06,2.107494342435989624e-06,2.119956806830652859e-06,2.132101229426650071e-06,2.143913013519170220e-06,2.155299564103778096e-06
2.045000000000000284e+01,6.978846158744999292e-06,3.381702513367611310e-06,2.345346387315374974e-06,1.892561144367020192e-06,1.718519441416382599e-06,1.812203626189597961e-06,1.876824758070461913e-06,1.921702685848370897e-06,1.952883285485746508e-06,1.975504580076047536e-06,1.993454913416279299e-06,2.009001015206522017e-06,2.023349142049274375e-06,2.037166557781538534e-06,2.050727150528889204e-06,2.064152084294695369e-06,2.077455339103504781e-06,2.090638567561803260e-06,2.103647812623271272e-06,2.116479377425967390e-06,2.129083820240569471e-06,2.141422972511900393e-06,2.153446545599810040e-06,2.165152055362793818e-06,2.176432725358122618e-06
2.050000000000000000e+01,6.978846158745000139e-06,3.402058553600805873e-06,2.372123382524517133e-06,1.920722910812421888e-06,1.745907702742912769e-06,1.839306595340170768e-06,1.903759077459964707e-06,1.948285652794284488e-06,1.979030520299349266e-06,2.001201722779125574e-06,2.018722703202744243e-06,2.033873932002413630e-06,2.047875248971311645e-06,2.061380184027414624e-06,2.074662779477866759e-06,2.087837700180970397e-06,2.100918187079158283e-06,2.113899338848999894e-06,2.126727486181319127e-06,2.139393325119760757e-06,2.151843706390876721e-06,2.164038149462684286e-06,2.175928561195691237e-06,2.187509970757368344e-06,2.198671141359197917e-06
2.055000000000000071e+01,6.978846158745000139e-06,3.422632208889349025e-06,2.399460065932874169e-06,1.949557132472837793e-06,1.773987414246322007e-06,1.867120830450493043e-06,1.931416171246186050e-06,1.975587870885440412e-06,2.005895068613832956e-06,2.027612365654211547e-06,2.044695746742811591e-06,2.059445303030596779e-06,2.073091703986081638e-06,2.086277579701953062e-06,2.099276767299010744e-06,2.112195793373373142e-06,2.125050629307925850e-06,2.137825319799680986e-06,2.150471893594647195e-06,2.162967272616953549e-06,2.175260727089809740e-06,2.187306752033135228e-06,2.199062348384091795e-06,2.210517167705683442e-06,2.221557410524832543e-06
2.060000000000000142e+01,6.978846158745000139e-06,3.443219423884797238e-06,2.426831623803055676e-06,1.978433255166288254e-06,1.802110210368686816e-06,1.894979384911473342e-06,1.959118301479738934e-06,2.002934905888301882e-06,2.032804313104396936e-06,2.054067467094879753e-06,2.070712735009855718e-06,2.085060195104058292e-06,2.098351174948372197e-06,2.111217581404043121e-06,2.123933024013127792e-06,2.136595788975319451e-06,2.149224794301708527e-06,2.161792750309325798e-06,2.174257720919082023e-06,2.186582345044027256e-06,2.198718694183112494e-06,2.210616069892670460e-06,2.222236747798287979e-06,2.233564821724186345e-06,2.244484047756984988e-06
2.065000000000000213e+01,6.978846158745000986e-06,3.463891911988050778e-06,2.453533969226312988e-06,2.006313791725456943e-06,1.829118132006082024e-06,1.921627273551862390e-06,1.985569521324997616e-06,2.029023879629540597e-06,2.058453412214718883e-06,2.079263124662684910e-06,2.095480860117822829e-06,2.109434651808922917e-06,2.122379771925219376e-06,2.134933943576902788e-06,2.147373009738981825e-06,2.159790896624553881e-06,2.172194737083801630e-06,2.184562029815837171e-06,2.196844528970707418e-06,2.209002371656688305e-06,2.220984436354941822e-06,2.232736547372937954e-06,2.244224255716794476e-06,2.255426289765070233e-06,2.266225042089801161e-06
2.070000000000000284e+01,6.978846158745000139e-06,3.485408390776876447e-06,2.480536392619816456e-06,2.034166269121987437e-06,1.855938862246496152e-06,1.947957922453352217e-06,2.011663015459064256e-06,2.054731071240568524e-06,2.083705866739245835e-06,2.104052149004602206e-06,2.119838797238858248e-06,2.133396894144240117e-06,2.145993084568130175e-06,2.158231445890928707e-06,2.170388756279649074e-06,2.182560235312621579e-06,2.194738117862809806e-06,2.206900188698749496e-06,2.218997859513333538e-06,2.230986017877212624e-06,2.242807367298615624e-06,2.254416644810089382e-06,2.265766222705511158e-06,2.276836592256787908e-06,2.287518304143353154e-06
2.075000000000000000e+01,6.978846158745000139e-06,3.507085382588766219e-06,2.507843411098249443e-06,2.062307559613775037e-06,1.883006183606055987e-06,1.974512312014561435e-06,2.037980093526647720e-06,2.080663383587269212e-06,2.109179223916982812e-06,2.129068419494835776e-06,2.144420115878006376e-06,2.157580280757726807e-06,2.169823132339461598e-06,2.181743835681955638e-06,2.193618529785121015e-06,2.205539898454631371e-06,2.217494537566241029e-06,2.229449216673743992e-06,2.241362135453808717e-06,2.253175418199424867e-06,2.264838035815868821e-06,2.276301959089579803e-06,2.287511083839073575e-06,2.298448018141253545e-06,2.309013014437906957e-06
2.080000000000000071e+01,6.978846158745000139e-06,3.528642747462485637e-06,2.535130040736812576e-06,2.090463321229872006e-06,1.910096307397874227e-06,2.001100330317307355e-06,2.064334860272745572e-06,2.106638447561084472e-06,2.134697377461287564e-06,2.154134641742025036e-06,2.169051477249245554e-06,2.181814551022101596e-06,2.193703685024527940e-06,2.205307368898848838e-06,2.216902022588207453e-06,2.228573052739121595e-06,2.240305011106481818e-06,2.252053498019954067e-06,2.263781633552706793e-06,2.275419733193488332e-06,2.286926169188251409e-06,2.298243350009825788e-06,2.309312728834422817e-06,2.320117157525503379e-06,2.330564244832347588e-06
2.085000000000000142e+01,6.978846158745000139e-06,3.551728384560932179e-06,2.563253615583317780e-06,2.119115693246168348e-06,1.937535466503651072e-06,2.027902622949548580e-06,2.090843019415481353e-06,2.132713961350393879e-06,2.160297576892274231e-06,2.179246043281544939e-06,2.193711176381111621e-06,2.206069363895246353e-06,2.217591776178017504e-06,2.228864149114854522e-06,2.240171636731556714e-06,2.251581816758020656e-06,2.263071632692005581e-06,2.274608699096019340e-06,2.286138995314064692e-06,2.297606829980413455e-06,2.308939957471946460e-06,2.320108641510115357e-06,2.331036273794322908e-06,2.341703394550962098e-06,2.352025284627295148e-06
2.090000000000000213e+01,6.978846158744999292e-06,3.576391974254720673e-06,2.593187059398001903e-06,2.149366841849079813e-06,1.966312593970090283e-06,2.055904487747656875e-06,2.118517607561567752e-06,2.159929482305104940e-06,2.187004004848990548e-06,2.205449203594976231e-06,2.219436580485952551e-06,2.231367072184213912e-06,2.242499846751133353e-06,2.253426637306693113e-06,2.264432026741554263e-06,2.275565922881489948e-06,2.286810585022423111e-06,2.298127308552954570e-06,2.309450534239691691e-06,2.320723486913821427e-06,2.331886821031599425e-06,2.342885923104129060e-06,2.353669057328973937e-06,2.364191402327355470e-06,2.374375515654942703e-06
2.095000000000000284e+01,6.978846158744999292e-06,3.601006704215154082e-06,2.623073790098343416e-06,2.179578545763658067e-06,1.995055964702103171e-06,2.083877972400614183e-06,2.146165918036499625e-06,2.187120792670570389e-06,2.213686399897369130e-06,2.231627553015080412e-06,2.245138938807523001e-06,2.256641139633151588e-06,2.267385366585714549e-06,2.277967305748276026e-06,2.288669936598410564e-06,2.299529395520085192e-06,2.310529146502494041e-06,2.321625136602459862e-06,2.332742142251597906e-06,2.343821286966544041e-06,2.354814158536053479e-06,2.365645179851261275e-06,2.376283601146606719e-06,2.386660921808140123e-06,2.396708189659979506e-06
2.100000000000000000e+01,6.978846158745000139e-06,3.625679171320307423e-06,2.652594863147077447e-06,2.209303520327942173e-06,2.023321305173709369e-06,2.111371201441028723e-06,2.173315322346494397e-06,2.213811628044204663e-06,2.239859427027432254e-06,2.257289291241593895e-06,2.270329251058936140e-06,2.281404299200279152e-06,2.291761588618008598e-06,2.302013585085163008e-06,2.312406547162702548e-06,2.322996363009573244e-06,2.333750749273952438e-06,2.344624606468632909e-06,2.355539788168894618e-06,2.366433257614379418e-06,2.377254678163404737e-06,2.387923940851136037e-06,2.398414767675862069e-06,2.408647239018282414e-06,2.418560183490768032e-06
2.105000000000000071e+01,6.978846158745000139e-06,3.651438326778738164e-06,2.682800660813104011e-06,2.239464494225972363e-06,2.051916330782219198e-06,2.139096734422657789e-06,2.200652583249114086e-06,2.240662730505048164e-06,2.266169539810548847e-06,2.283071722032629319e-06,2.295622616767109008e-06,2.306259691021925286e-06,2.316218347191767104e-06,2.326134001998546012e-06,2.336211082435601874e-06,2.346518485775583529e-06,2.357020524121125672e-06,2.367662912797049892e-06,2.378366774597823922e-06,2.389077318351734469e-06,2.399718527526743162e-06,2.410225794707413535e-06,2.420557155047599725e-06,2.430646728080717753e-06,2.440422829580138877e-06
2.110000000000000142e+01,6.978846158744999292e-06,3.679516068397303279e-06,2.715733964693991100e-06,2.272034653045587989e-06,2.082554424600037323e-06,2.168637939661768588e-06,2.229767422189086136e-06,2.269239870157244270e-06,2.294167805692655674e-06,2.310509375525530545e-06,2.322541097005183947e-06,2.332707303116661893e-06,2.342246248873980713e-06,2.351788333030530038e-06,2.361530705268483253e-06,2.371543625700837006e-06,2.381766708857064512e-06,2.392164387770358076e-06,2.402647538511549402e-06,2.413150935406568651e-06,2.423596174369495956e-06,2.433927061125652590e-06,2.444092776815904568e-06,2.454024742748679184e-06,2.463644541302563674e-06
