time_h,reservoir_head_cm,reservoir_storage_m3,reservoir_net_flux_m3_s
146.648184256282,538.284083877364,6.29246895257025,-5.53480261899653e-06
146.748184256282,538.116163107336,6.29050598122566,-5.45269817939289e-06
146.848184256282,537.948020305834,6.28854041436286,-5.45990795223814e-06
146.948184256282,537.779641291711,6.28657208620609,-5.4675782132577e-06
147.048184256282,537.618627677614,6.28468985859061,-5.22841004298371e-06
147.148184256282,537.455122795654,6.28277850838698,-5.30930612118828e-06
147.248184256282,537.324682577252,6.28125367967842,-4.23563530156593e-06
147.348184256282,537.182220295472,6.27958831465675,-4.62601394909392e-06
147.448184256282,537.034601447928,6.27786267007091,-4.79345718288466e-06
147.548184256282,536.891655879366,6.27619165549139,-4.6417071653166e-06
147.648184256282,536.740495003453,6.27442460506762,-4.90847339937564e-06
147.748184256282,536.587723784328,6.27263872994706,-4.96076422377121e-06
147.848184256282,536.436736843424,6.27087371280028,-4.90282540773115e-06
147.948184256282,536.282780430208,6.2690739829193,-4.99924966938763e-06
148.048184256282,536.136574693734,6.26736485741288,-4.74757085115728e-06
148.148184256282,535.985756769211,6.26560181604499,-4.89733713302709e-06
148.248184256282,535.835219235758,6.26384205241121,-4.88823231605612e-06
148.348184256282,535.685668099015,6.26209381962306,-4.85620218930039e-06
148.448184256282,535.541127596991,6.26040416048467,-4.69349760665701e-06
148.548184256282,535.397532545537,6.25872555353699,-4.66279707688294e-06
148.648184256282,535.254847922433,6.25705758937498,-4.63323378335243e-06
148.748184256282,535.114844511266,6.25542096822193,-4.54616986957923e-06
148.848184256282,534.975211039772,6.25378867161418,-4.53415724375336e-06
148.948184256282,534.836083415992,6.25216228829856,-4.51773143227218e-06
149.048184256282,534.698510005924,6.2505540735334,-4.4672632365779e-06
149.148184256282,534.564199403248,6.24898400055027,-4.36131384202191e-06
149.248184256282,534.430863592482,6.24742532275421,-4.32966054460355e-06
149.348184256282,534.298761761443,6.24588107001613,-4.28959093910348e-06
149.448184256282,534.167220128365,6.24434336591731,-4.27140027452735e-06
149.548184256282,534.036470909809,6.24281492503826,-4.24566910845056e-06
149.648184256282,533.906104892467,6.24129096373017,-4.23322585582285e-06
149.748184256282,533.776475502947,6.23977561350279,-4.20930618716699e-06
149.848184256282,533.64978540715,6.23829462322595,-4.11386188009772e-06
149.948184256282,533.524507538074,6.23683014169061,-4.0680042648298e-06
150.048184256282,533.399834274021,6.23537272790713,-4.04837162078463e-06
150.148184256282,533.27597787186,6.23392486312993,-4.02184660333763e-06
150.248184256282,533.152592413882,6.23248250362724,-4.00655417414341e-06
